index,raw,filtered
247,127.0,126.0883
248,127.0,126.3346
249,125.0,126.5144
250,126.0,126.1053
251,126.0,126.0768
252,122.0,126.0561
253,122.0,124.9603
254,124.0,124.1606
255,124.0,124.1172
256,126.0,124.0855
257,128.0,124.6027
258,127.0,125.5205
259,124.0,125.9202
260,136.0,125.4015
261,133.0,128.2647
262,133.0,129.5440
263,127.0,130.4776
264,127.0,129.5381
265,127.0,128.8524
266,120.0,128.3520
267,129.0,126.0957
268,132.0,126.8803
269,128.0,128.2634
270,125.0,128.1922
271,133.0,127.3298
272,126.0,128.8617
273,126.0,128.0886
274,125.0,127.5243
275,120.0,126.8424
276,124.0,124.9939
277,119.0,124.7254
278,124.0,123.1786
279,118.0,123.4005
280,121.0,121.9415
281,121.0,121.6872
282,124.0,121.5015
283,124.0,122.1765
284,123.0,122.6691
285,120.0,122.7585
286,118.0,122.0133
287,118.0,120.9291
288,120.0,120.1378
289,120.0,120.1005
290,126.0,120.0734
291,124.0,121.6745
292,123.0,122.3027
293,123.0,122.4911
294,122.0,122.6286
295,126.0,122.4588
296,129.0,123.4155
297,121.0,124.9242
298,126.0,123.8640
299,121.0,124.4411
300,125.0,123.5114
301,123.0,123.9136
302,124.0,123.6668
303,124.0,123.7568
304,128.0,123.8225
305,128.0,124.9511
306,124.0,125.7748
307,124.0,125.2953
308,127.0,124.9454
309,126.0,125.5004
310,121.0,125.6354
311,117.0,124.3831
312,117.0,122.3885
313,114.0,120.9328
314,114.0,119.0598
315,112.0,117.6929
316,112.0,116.1549
317,102.0,115.0324
318,102.0,111.5117
319,104.0,108.9420
320,103.0,107.6069
321,103.0,106.3623
322,104.0,105.4540
323,100.0,105.0612
324,101.0,103.6939
325,101.0,102.9661
326,102.0,102.4349
327,101.0,102.3174
328,98.0,101.9615
329,103.0,100.8913
330,108.0,101.4610
331,111.0,103.2275
332,112.0,105.3273
333,116.0,107.1300
334,116.0,109.5263
335,124.0,111.2752
336,122.0,114.7129
337,121.0,116.6815
338,122.0,117.8482
339,119.0,118.9698
340,119.0,118.9780
341,122.0,118.9839
342,122.0,119.7987
343,117.0,120.3934
344,122.0,119.4767
345,122.0,120.1584
346,119.0,120.6559
347,122.0,120.2085
348,122.0,120.6925
349,122.0,121.0457
350,123.0,121.3035
351,123.0,121.7618
352,128.0,122.0963
353,123.0,123.6913
354,123.0,123.5045
355,122.0,123.3682
356,124.0,122.9986
357,120.0,123.2691
358,119.0,122.3859
359,119.0,121.4712
360,122.0,120.8036
361,121.0,121.1268
362,126.0,121.0926
363,126.0,122.4183
364,124.0,123.3859
365,124.0,123.5518
366,123.0,123.6729
367,122.0,123.4911
368,121.0,123.0883
