index,raw,filtered
205,125.0,124.0399
206,123.0,124.2992
207,123.0,123.9482
208,125.0,123.6921
209,125.0,124.0454
210,128.0,124.3033
211,128.0,125.3020
212,130.0,126.0309
213,126.0,127.1032
214,126.0,126.8051
215,128.0,126.5876
216,128.0,126.9692
217,127.0,127.2477
218,127.0,127.1808
219,129.0,127.1319
220,126.0,127.6366
221,123.0,127.1945
222,126.0,126.0613
223,121.0,126.0447
224,126.0,124.6819
225,122.0,125.0380
226,126.0,124.2172
227,122.0,124.6989
228,129.0,123.9698
229,122.0,125.3287
230,125.0,124.4294
231,125.0,124.5836
232,125.0,124.6961
233,125.0,124.7782
234,127.0,124.8381
235,127.0,125.4222
236,125.0,125.8484
237,122.0,125.6192
238,124.0,124.6415
239,124.0,124.4682
240,118.0,124.3417
241,118.0,122.6284
242,124.0,121.3780
243,117.0,122.0864
244,116.0,120.7123
245,120.0,119.4392
246,119.0,119.5907
247,119.0,119.4311
248,119.0,119.3147
249,122.0,119.2297
250,126.0,119.9781
251,126.0,121.6049
252,125.0,122.7923
253,119.0,123.3887
254,125.0,122.2031
255,124.0,122.9587
256,121.0,123.2400
257,126.0,122.6349
258,127.0,123.5440
259,125.0,124.4776
260,130.0,124.6188
261,130.0,126.0725
262,128.0,127.1336
263,128.0,127.3676
264,130.0,127.5385
265,130.0,128.2035
266,134.0,128.6888
267,134.0,130.1237
268,125.0,131.1709
269,130.0,129.5038
270,132.0,129.6378
271,131.0,130.2760
272,130.0,130.4716
273,128.0,130.3442
274,128.0,129.7109
275,128.0,129.2487
276,125.0,128.9113
277,129.0,127.8547
278,127.0,128.1641
279,125.0,127.8496
280,121.0,127.0798
281,126.0,125.4373
282,124.0,125.5893
283,130.0,125.1599
284,123.0,126.4675
285,126.0,125.5307
286,123.0,125.6575
287,125.0,124.9396
288,129.0,124.9559
289,121.0,126.0484
290,121.0,124.6846
291,124.0,123.6892
292,124.0,123.7731
293,127.0,123.8344
294,127.0,124.6896
295,126.0,125.3138
296,125.0,125.4992
297,130.0,125.3643
298,121.0,126.6167
299,121.0,125.0993
300,131.0,123.9918
301,123.0,125.8851
302,128.0,125.1057
303,124.0,125.8876
304,124.0,125.3777
305,127.0,125.0055
306,124.0,125.5443
307,128.0,125.1271
308,125.0,125.9032
309,123.0,125.6592
310,121.0,124.9408
311,126.0,123.8762
312,124.0,124.4499
313,124.0,124.3284
314,126.0,124.2397
315,129.0,124.7152
316,128.0,125.8728
317,128.0,126.4475
318,124.0,126.8669
319,129.0,126.0924
320,128.0,126.8779
321,123.0,127.1810
322,128.0,126.0515
323,122.0,126.5779
324,122.0,125.3412
325,130.0,124.4385
326,128.0,125.9410
327,131.0,126.4972
328,131.0,127.7137
329,129.0,128.6015
330,131.0,128.7092
331,131.0,129.3280
332,126.0,129.7797
333,126.0,128.7586
334,125.0,128.0134
335,131.0,127.1993
336,126.0,128.2261
337,127.0,127.6247
338,124.0,127.4559
339,125.0,126.5223
340,123.0,126.1110
341,123.0,125.2706
342,123.0,124.6572
343,122.0,124.2095
344,123.0,123.6126
345,119.0,123.4471
346,119.0,122.2457
347,118.0,121.3688
348,118.0,120.4587
349,122.0,119.7945
350,122.0,120.3903
351,121.0,120.8252
352,121.0,120.8724
353,121.0,120.9069
354,123.0,120.9320
355,123.0,121.4907
356,122.0,121.8985
357,120.0,121.9259
358,119.0,121.4056
359,116.0,120.7557
360,116.0,119.4709
361,120.0,118.5332
362,120.0,118.9295
363,119.0,119.2187
364,121.0,119.1596
365,113.0,119.6568
366,113.0,117.8584
367,113.0,116.5459
368,113.0,115.5879
369,114.0,114.8888
370,116.0,114.6487
371,112.0,115.0138
372,117.0,114.1996
373,113.0,114.9561
374,115.0,114.4277
375,120.0,114.5823
376,120.0,116.0459
377,120.0,117.1141
378,120.0,117.8938
379,123.0,118.4628
380,119.0,119.6885
381,122.0,119.5025
382,120.0,120.1772
383,120.0,120.1294
384,126.0,120.0944
385,123.0,121.6898
386,123.0,122.0438
387,122.0,122.3021
388,122.0,122.2205
389,125.0,122.1609
390,125.0,122.9279
391,122.0,123.4877
392,123.0,123.0858
393,120.0,123.0626
394,117.0,122.2352
395,119.0,120.8209
396,122.0,120.3290
397,120.0,120.7804
398,121.0,120.5696
399,119.0,120.6859
400,121.0,120.2304
401,118.0,120.4383
402,119.0,119.7796
403,121.0,119.5690
404,124.0,119.9556
405,122.0,121.0482
406,122.0,121.3053
407,124.0,121.4930
408,124.0,122.1703
409,124.0,122.6646
410,124.0,123.0254
411,121.0,123.2887
412,126.0,122.6704
413,126.0,123.5699
414,125.0,124.2264
415,126.0,124.4354
416,128.0,124.8581
417,126.0,125.7069
418,126.0,125.7861
419,130.0,125.8439
420,130.0,126.9667
421,130.0,127.7861
422,130.0,128.3842
423,123.0,128.8207
424,125.0,127.2482
425,126.0,126.6409
426,123.0,126.4677
427,127.0,125.5309
428,126.0,125.9278
429,132.0,125.9473
430,132.0,127.5825
431,129.0,128.7759
432,128.0,128.8364
433,126.0,128.6105
434,127.0,127.9052
435,127.0,127.6607
436,131.0,127.4822
437,131.0,128.4326
438,128.0,129.1262
439,128.0,128.8219
440,130.0,128.5999
441,131.0,128.9781
442,131.0,129.5243
443,131.0,129.9230
444,131.0,130.2140
445,126.0,130.4263
446,122.0,129.2305
447,122.0,127.2771
448,124.0,125.8515
449,124.0,125.3513
450,125.0,124.9862
451,124.0,124.9900
452,125.0,124.7225
453,125.0,124.7975
454,125.0,124.8522
455,122.0,124.8921
456,122.0,124.1108
457,127.0,123.5406
458,127.0,124.4751
459,122.0,125.1572
460,122.0,124.3043
461,127.0,123.6818
462,127.0,124.5782
463,131.0,125.2325
464,127.0,126.7906
465,126.0,126.8472
466,127.0,126.6183
467,127.0,126.7214
468,128.0,126.7967
469,128.0,127.1218
470,121.0,127.3590
471,125.0,125.6411
472,125.0,125.4679
473,123.0,125.3415
474,123.0,124.7089
475,124.0,124.2472
476,122.0,124.1805
477,120.0,123.5914
478,120.0,122.6212
479,122.0,121.9130
480,122.0,121.9365
481,124.0,121.9537
482,125.0,122.5065
483,123.0,123.1801
484,124.0,123.1315
485,124.0,123.3661
486,122.0,123.5374
487,126.0,123.1220
488,125.0,123.8995
489,125.0,124.1968
490,125.0,124.4138
491,124.0,124.5722
492,130.0,124.4176
493,129.0,125.9257
494,129.0,126.7563
495,129.0,127.3624
496,128.0,127.8048
497,130.0,127.8575
498,126.0,128.4363
499,124.0,127.7782
500,124.0,126.7575
501,119.0,126.0125
502,120.0,124.1180
503,120.0,123.0055
504,121.0,122.1936
505,123.0,121.8711
506,123.0,122.1761
507,123.0,122.3987
508,121.0,122.5611
509,124.0,122.1394
510,122.0,122.6420
511,121.0,122.4686
512,121.0,122.0718
513,122.0,121.7823
514,123.0,121.8411
515,126.0,122.1542
516,124.0,123.1932
517,120.0,123.4111
518,121.0,122.4896
519,122.0,122.0872
520,126.0,122.0636
521,126.0,123.1271
522,121.0,123.9032
523,121.0,123.1189
524,121.0,122.5465
525,124.0,122.1287
526,122.0,122.6342
527,128.0,122.4629
528,128.0,123.9588
529,118.0,125.0505
530,126.0,123.1458
531,122.0,123.9169
532,121.0,123.3990
533,121.0,122.7509
534,122.0,122.2779
535,122.0,122.2028
536,121.0,122.1480
537,123.0,121.8379
538,121.0,122.1518
539,124.0,121.8407
540,127.0,122.4240
541,126.0,123.6602
542,126.0,124.2923
543,125.0,124.7537
544,126.0,124.8202
545,128.0,125.1389
546,126.0,125.9119
547,127.0,125.9357
548,127.0,126.2232
549,126.0,126.4331
550,126.0,126.3161
551,126.0,126.2307
552,124.0,126.1684
553,123.0,125.5826
554,122.0,124.8849
555,122.0,124.1055
556,121.0,123.5367
557,126.0,122.8514
558,123.0,123.7020
559,129.0,123.5124
560,129.0,124.9949
561,130.0,126.0769
562,132.0,127.1367
563,122.0,128.4506
564,126.0,126.7079
565,129.0,126.5167
566,126.0,127.1876
567,127.0,126.8667
568,128.0,126.9027
569,125.0,127.1992
570,124.0,126.6050
571,125.0,125.9013
572,121.0,125.6578
573,125.0,124.3995
574,126.0,124.5617
575,123.0,124.9503
576,123.0,124.4234
577,126.0,124.0389
578,126.0,124.5687
579,124.0,124.9554
580,125.0,124.6973
581,122.0,124.7790
582,124.0,124.0283
583,124.0,124.0206
584,126.0,124.0151
585,126.0,124.5513
586,126.0,124.9427
587,127.0,125.2283
588,124.0,125.7069
589,126.0,125.2458
590,127.0,125.4496
591,128.0,125.8684
592,126.0,126.4443
593,124.0,126.3243
594,124.0,125.6963
595,125.0,125.2381
596,125.0,125.1738
597,130.0,125.1268
598,123.0,126.4433
599,126.0,125.5131
600,126.0,125.6446
601,134.0,125.7406
602,130.0,127.9720
603,128.0,128.5198
604,124.0,128.3794
605,128.0,127.1963
606,124.0,127.4134
607,124.0,126.4913
608,124.0,125.8182
609,123.0,125.3270
610,120.0,124.6984
611,120.0,123.4291
612,121.0,122.5027
613,121.0,122.0967
614,122.0,121.8004
615,122.0,121.8544
616,119.0,121.8937
617,122.0,121.1119
618,124.0,121.3519
619,125.0,122.0673
620,124.0,122.8596
621,122.0,123.1677
622,124.0,122.8522
623,124.0,123.1623
624,125.0,123.3886
625,124.0,123.8239
626,123.0,123.8715
627,123.0,123.6361
628,122.0,123.4642
629,120.0,123.0687
630,122.0,122.2396
631,119.0,122.1749
632,122.0,121.3172
633,122.0,121.5016
634,124.0,121.6363
635,124.0,122.2749
636,127.0,122.7409
637,131.0,123.8915
638,124.0,125.8119
639,124.0,125.3224
640,124.0,124.9652
641,129.0,124.7044
642,129.0,125.8649
643,131.0,126.7119
644,132.0,127.8703
645,132.0,128.9860
646,129.0,129.8002
647,129.0,129.5841
648,129.0,129.4263
649,124.0,129.3111
650,126.0,127.8763
651,131.0,127.3694
652,129.0,128.3502
653,129.0,128.5258
654,129.0,128.6539
655,125.0,128.7474
656,127.0,127.7350
657,127.0,127.5364
658,129.0,127.3915
659,127.0,127.8261
660,127.0,127.6029
661,133.0,127.4400
662,130.0,128.9421
663,125.0,129.2279
664,119.0,128.0857
665,121.0,125.6311
666,118.0,124.3800
667,118.0,122.6564
668,117.0,121.3985
669,117.0,120.2102
670,117.0,119.3429
671,112.0,118.7100
672,109.0,116.8972
673,109.0,114.7637
674,92.0,113.2066
675,92.0,107.4775
676,100.0,103.2962
677,97.0,102.4057
678,107.0,100.9453
679,113.0,102.5810
680,121.0,105.3958
681,121.0,109.6114
682,119.0,112.6881
683,123.0,114.3933
684,125.0,116.7184
685,125.0,118.9558
686,127.0,120.5886
687,129.0,122.3207
688,129.0,124.1252
689,129.0,125.4421
690,129.0,126.4033
691,125.0,127.1048
692,125.0,126.5362
693,125.0,126.1212
694,126.0,125.8183
695,120.0,125.8674
696,125.0,124.2823
697,125.0,124.4762
698,124.0,124.6177
699,124.0,124.4508
700,121.0,124.3290
701,117.0,123.4297
702,119.0,121.6927
703,115.0,120.9652
704,118.0,119.3537
705,114.0,118.9880
